79	小说	世说新语	南朝宋 刘义庆著	13.4	4.2折	2018-04-01	32.0	团结出版社	2022-10-27 22:25:46
80	小说	月亮与六便士	[英]威廉·萨默塞特·毛姆 著	13.6	3.8折	2019-08-01	35.8	黑龙江美术出版社	2022-10-27 22:25:46
81	小说	红高粱家族	莫言	33.3	6.8折	2017-01-01	49.0	浙江文艺出版社	2022-10-27 22:25:47
82	小说	人生海海	麦家	41.3	7.5折	2019-04-01	55.0	北京十月文艺出版社	2022-10-27 22:25:47
83	小说	缉凶:我在重案队的故事	刘星辰	14.4	3.2折	2018-02-01	45.0	天津人民出版社	2022-10-27 22:25:47
84	小说	女生徒	[日]太宰治 著，吕灵芝 译	15.6	3折	2019-12-01	52.0	江苏凤凰文艺出版社	2022-10-27 22:25:47
85	小说	丰乳肥臀	莫言[著]	46.9	6.8折	2020-03-01	69.0	浙江文艺出版社	2022-10-27 22:25:48
86	小说	逃离奥斯维辛	米克罗斯.尼兹利	17.3	4.8折	2017-12-01	36.0	长江文艺出版社	2022-10-27 22:25:48
87	小说	终极魔王	（美）莱希，（美）詹金斯  著，杨立平  等译	14.3	5.5折	2007-01-01	26.0	中央编译出版社	2022-10-27 22:25:48
88	小说	夺灵大战	（美）莱希，（美）詹金斯  著，李大霞，张汉元，程海荣  译	13.7	4.9折	2007-01-01	28.0	中央编译出版社	2022-10-27 22:25:48
89	小说	白金的女体塑像-现代文学名著(原版珍藏)(1934年版本)	穆时英	10.5	7折	2006-01-01	15.0	百花文艺出版社	2022-10-27 22:25:48
90	小说	三侠五义	(清)石玉昆	14.9	5.5折	2006-05-01	27.0	凤凰出版社	2022-10-27 22:25:49
91	小说	春钟	（日）立原正秋  著，时卫国  译	12.8	5.6折	2008-03-01	22.8	山东文艺出版社	2022-10-27 22:25:49
92	小说	三体II-黑暗森林-地球往事三部曲	刘慈欣	23.0	7.2折	2008-05-01	32.0	重庆出版社	2022-10-27 22:25:49
93	小说	儒林外史	吴敬梓	20.2	7.2折	2007-04-01	28.0	人民文学出版社	2022-10-27 22:25:49
94	小说	将军吟	莫应丰	14.2	4.3折	2005-01-01	33.0	人民文学出版社	2022-10-27 22:25:49
95	小说	围城 人.兽.鬼	钱锺书	20.7	7折	2009-11-01	29.5	生活.读书.新知三联书店	2022-10-27 22:25:50
96	小说	薛丁山征西	刘林仙	12.2	5.3折	2009-01-01	23.0	山西人民出版社	2022-10-27 22:25:50
97	小说	思考机器探案集:幽灵汽车	[美]杰克·福翠尔[JacquesFut	12.7	4.9折	2009-01-01	26.0	新星出版社	2022-10-27 22:25:50
98	小说	那又怎么样	渡边淳一	11.2	4.3折	2004-01-01	26.0	文化艺术出版社	2022-10-27 22:25:50
99	小说	坏女孩的恶作剧	[秘鲁]马里奥·巴尔加斯·略萨 著，尹承东 译	21.1	4.3折	2010-10-01	49.0	人民文学出版社	2022-10-27 22:25:51
