"3440","美妆","卸妆水眼唇脸三合一深层清洁毛孔温和女敏感肌肤专用正品官方品","9.9","50.00%","4.95","1069000","2023-06-30","23000",,"蘑菇格格美妆店","4.76","4.97",,"2023-4-18 21:38:32.765"
"3441","美妆","【达人专享】Mistine睫毛膏女双效双头4d持久防汗加长不脱妆细刷","39","26.00%","10.14","220000","2023-10-31","16000",,"MISTINE蜜丝婷官方旗舰店","4.88","4.98",,"2023-4-18 21:38:32.836"
"3442","美妆","香水小众品牌男女士持久淡香留香少学生水果水蜜桃橘子味清新自然","9.9","35.00%","3.46","1375000","2023-07-31","21000",,"蘑菇格格美妆店","4.76","4.97",,"2023-4-18 21:38:32.913"
"3443","美妆","[粉丝钜利]植贝维A醇精研眼霜补水保湿修护眼部肌肤通用拍一发二","39.9","48.00%","19.15","384000","2024-12-31","3286",,"周氏电子商务","4.99","4.83",,"2023-4-18 21:38:32.989"
"3444","美妆","【达人专享】OUTOFOFFICE OOO精准唇线笔 持久显色精准新手唇釉","29","25.00%","7.25","349000","2023-11-16","12000",,"OUT-OF-OFFICE官方旗舰店","4.97","4.92",,"2023-4-18 21:38:33.072"
"3445","美妆","KIMTRUE且初土豆泥卸妆膏深层清洁脸部温和卸妆油乳不刺激kT女","79","25.00%","19.75","214000","2023-06-30","6005",,"KIMTRUE且初护肤旗舰店","4.99","4.65",,"2023-4-18 21:38:33.149"
"3446","美妆","【懒人.素颜.贵妇膏】补水保湿修护遮瑕提亮肤色防水防汗不易脱妆","39.9","48.00%","19.15","308000","2026-02-01","4576",,"搏盈美妆专营店","4.85","4.9",,"2023-4-18 21:38:33.236"
"3447","美妆","【蜡黄脸必入 2瓶一周期】黄芪霜 补水滋润面霜滋养修护护肤品","19.9","50.00%","9.95","42000","2023-07-15",,,"乐味生活","4.95","4.97",,"2023-4-18 21:38:33.323"
"3448","美妆","Mesmooth美容仪器家用脸部按摩洁面淡化法令纹提拉紧致面部导入仪","1099","30.00%","329.7","36000","2023-12-31","573",,"慕苏MESMOOTH官方旗舰店","4.6","4.95",,"2023-4-18 21:38:33.421"
"3449","美妆","主播推荐 9.9到手1盒/100片 倾龄冻干粉水光透亮睡眠面膜补水保湿","9.9","32.00%","3.17","130000","2024-04-30",,,"国货之光优选个体店","4.87","4.68",,"2023-4-18 21:38:33.508"
"3450","美妆","【美老板】医束美/YSMI双效塑颜面罩升级款组合提拉紧致家用正品","288","25.00%","72","8470","2024-04-30","560",,"医束美美妆旗舰店","4.4","4.96",,"2023-4-18 21:38:33.596"
"3451","美妆","Judydoll橘朵双拼高光膏哑光高光粉脸部服帖不卡纹修饰无瑕遮泪沟","54","27.00%","14.58","30000","2023-09-01","3843",,"橘朵官方旗舰店","4.88","4.96",,"2023-4-18 21:38:33.678"
"3452","美妆","【多肽紧致水嫩眼霜】拍1发2 拍2发5淡化眼部细纹呵护眼周 30g/瓶","39.9","43.00%","17.16","576000","2023-11-17","6133",,"药都仁和美妆旗舰店","4.99","4.98",,"2023-4-18 21:38:33.775"
"3453","美妆","赵雅芝朱莉欧双层气垫粉饼cc霜保湿遮瑕控油定妆防水防汗不脱妆","99","40.00%","39.6","41000","2023-06-30","1979",,"朱莉欧JUELREOU美妆旗舰店","4.22","4.98",,"2023-4-18 21:38:33.865"
"3454","美妆","芭贝拉眼线笔防水防汗持久不晕染不脱妆极细眼线胶笔眼线液笔推荐","28.9","30.00%","8.67","545000","2023-05-31","9047",,"芭贝拉官方旗舰店","4.66","4.96",,"2023-4-18 21:38:33.948"
"3455","美妆","【防晒+隔离二合一】防晒霜SPF50PA+++防水防汗防紫外线","39.9","48.00%","19.15","41000","2025-05-03","6172",,"搏盈美妆专营店","4.85","4.9",,"2023-4-18 21:38:34.013"
"3456","美妆","【配收纳盒】粉底液用XL棉花糖粉扑干湿两用不吃粉海绵气垫粉扑","6.6","50.00%","3.3","529000","2024-05-31","20000",,"蜜肌美妆个体店","4.93","4.84",,"2023-4-18 21:38:34.085"
"3457","美妆","尔木萄底妆100分棉花糖粉扑套盒上妆粉扑干湿两用（官方旗舰店）","26.9","25.00%","6.72","1886000","2023-08-31","12000",,"AMORTALS尔木萄官方旗舰店","4.98","4.97",,"2023-4-18 21:38:34.169"
"3458","美妆","PUCO慕斯唇泥哑光雾面丝绒滋润化妆品显白春夏唇釉涂抹彩妆口红","39","30.00%","11.7","295000","2024-07-01","6351",,"PUCO旗舰店","4.88","4.9",,"2023-4-18 21:38:34.265"
"3459","美妆","【达人专享】红地球超新星湖泊精华粉膏遮瑕控油持久无痕轻薄柔光","128","30.00%","38.4","33000","2023-07-30","4279",,"红地球官方旗舰店","4.74","4.91",,"2023-4-18 21:38:34.338"
"3460","美妆","卡通熊印花款颈带颈部面膜固定带凝胶颈膜柔软舒适敷面膜绑带","19.9","43.00%","8.56","239000","2023-06-05","6768",,"创音家居馆","4.84","3.25",,"2023-4-18 21:38:34.412"
"3461","美妆","一泉【到手2支】不易晕染XIXI酷感魅尚眼线笔眼线液笔不易脱色","19.9","52.00%","10.35","219000","2023-09-30","11000",,"一泉美妆专营店","4.94","4.99",,"2023-4-18 21:38:34.489"
"3462","美妆","棉花糖粉扑大号100分气垫粉扑超大XL 干湿两用超软上妆服帖不吃粉","4.9","35.00%","1.72","1992000","2024-09-01",,,"GARY美妆小店","4.84","4.88",,"2023-4-18 21:38:34.571"
"3463","美妆","【19.9拍一发三】防晒隔离霜SPF30防紫外线补水保湿男女通用","19.9","37.00%","7.36","51000","2024-07-09",,,"卡丽斯美妆专营店","4.95","4.76",,"2023-4-18 21:38:34.655"
"3464","美妆","自然之谜海洋之水水乳霜三合一懒人护肤品补水保湿爽肤水水乳清爽","59.9","40.00%","23.96","102000","2023-04-30","3690",,"自然之谜旗舰店","4.98","4.74",,"2023-4-18 21:38:34.732"
"3465","美妆","A.IERVOLINO 铂金骨胶原冻干蕾丝面膜","600","25.00%","150","5256","2024-04-05",,,"A.IERVOLINO艾伊维诺官方旗舰店","4.8","4.79",,"2023-4-18 21:38:34.822"
"3466","美妆","【视频】【23年新升级】Mistine水感修护小黄帽面部防晒霜40ml","59","25.00%","14.75","265000","2023-07-31","7053",,"MISTINE蜜丝婷官方旗舰店","4.88","4.98",,"2023-4-18 21:38:34.899"
"3467","美妆","【视频】【23年新升级】Mistine水感修护小黄帽面部防晒霜40ml","59","25.00%","14.75","264000","2023-06-30","7053",,"MISTINE蜜丝婷官方旗舰店","4.88","4.98",,"2023-4-18 21:38:34.992"
"3468","美妆","【美老板】医束美/YSMI塑颜面雕日夜双效法令纹V脸提升家用正品","139","25.00%","34.75","17000","2024-04-30","953",,"医束美美妆旗舰店","4.4","4.96",,"2023-4-18 21:38:35.084"
"3469","美妆","【JINBADI魅力专属男香】魅力男士香水 让她无法拒绝的香味","48","50.00%","24","136000","2023-10-31",,,"莎薇曼优选","4.27","4.91",,"2023-4-18 21:38:35.176"
"3470","美妆","【品牌推荐】INTO YOU新色上市薄款空气唇泥哑光显白学生唇釉口红","44","30.00%","13.2","298000","2023-08-17","3763",,"INTOYOU官方旗舰店","4.84","4.82",,"2023-4-18 21:38:35.266"
"3471","美妆","卡姿兰黑磁散粉定妆散粉蜜粉防水控油干皮油皮持久不脱妆XMT DB","89","25.00%","22.25","49000","2023-07-31","5052",,,,,,"2023-4-18 21:38:35.356"
"3472","美妆","【院线专供】-媂姿尼黄金胶原蛋白面膜-补水-抗皱-紧致","99.9","35.00%","34.96","41000","2023-11-01","257",,"DIZINY媂姿尼美妆个体店","4.91","4.96",,"2023-4-18 21:38:35.475"
"3473","美妆","【主播宠粉】到手1盒/100袋lezff冻干粉精华免洗睡眠面膜补水保湿","9.9","12.00%","1.19","1121000","2023-07-31",,,"多多美护肤精选个体店","4.87","4.82",,"2023-4-18 21:38:48.248"
"3474","美妆","兰亭二裂酵母精华液紧致细嫩护肤测评推荐平价国货大容量220ml LH","59.9","40.00%","23.96","221000","2024-04-05","2285",,"兰亭官方旗舰店","4.71","4.97",,"2023-4-18 21:38:48.348"
"3475","美妆","PUCO艺术家双头唇线笔刷精准勾勒唇形持久显色易携带口红唇线笔","19.9","30.00%","5.97","61000","2024-07-01","16000",,"PUCO旗舰店","4.88","4.9",,"2023-4-18 21:38:48.429"
"3476","美妆","【主播浮力】到手1盒/100袋lezff冻干粉免洗睡眠面膜补水提亮精华","9.9","12.00%","1.19","1458000","2023-08-31","29000",,"多多美护肤精选个体店","4.87","4.82",,"2023-4-18 21:38:48.521"
"3477","美妆","【达人专享】UNISKIN优时颜 2代微笑眼霜紧致改善淡化纹修护细纹","285","20.00%","57","70000","2023-09-30",,,"优时颜官方旗舰店","4.97","4.84",,"2023-4-18 21:38:48.6"
"3478","美妆","Colorkey珂拉琪小金筷眉笔防水防汗易上色持久新手根根分明野生眉","60","25.00%","15","280000","2023-06-30","3975",,"珂拉琪colorkey官方旗舰店","4.63","4.94",,"2023-4-18 21:38:48.682"
"3479","美妆","【旗舰专享】玥之秘水晶防晒喷雾透明清爽防水防汗防紫外线SPF50+","49","20.00%","9.8","221000","2023-05-31","19000",,"玥之秘官方旗舰店","4.98","4.91",,"2023-4-18 21:38:48.762"
"3480","美妆","枫缇三重视黄醇精华胶囊 30粒 美颜抗皱成人紧致倍润抗老美容院","1014","35.00%","354.9","17000","2023-12-31","154",,"Ble de Fonty枫缇护肤旗舰店","4.97","4.8",,"2023-4-18 21:38:48.845"
"3481","美妆","【美老板】医束美/YSMI 美塑颜面雕日夜双效法令纹V脸提拉紧致","139","27.00%","37.53","100000","2024-02-23","978",,"医束美旗舰店","4.53","4.98",,"2023-4-18 21:38:48.928"
"3482","美妆","美康粉黛美白清爽防晒霜隔离防紫外线四季全身可用不搓泥不假白","69","37.00%","25.53","48000","2023-10-31","3460",,"美康粉黛官方旗舰店","4.98","4.89",,"2023-4-18 21:38:49.009"
"3483","美妆","【千万宠粉】100袋 lezff冻干粉免洗睡眠面膜补水保湿提亮嫩肤","9.9","12.00%","1.19","246000","2024-04-30",,,"多美美护肤精选个体店","4.75","4.9",,"2023-4-18 21:38:49.084"
"3484","美妆","【药监特证淡斑霜】国妆特字 买1送1 男女通用  专抹各种色斑","29","52.00%","15.08","1115000","2024-04-12",,,"宏力精选","4.73","4.9",,"2023-4-18 21:38:49.17"
"3485","美妆","官方旗舰店易上色小金条眉笔立体素描双头眉笔防水防汗眉笔不脱色","19.99","55.00%","10.99","113000","2023-06-09",,,"XzMyQ化妆品旗舰店","4.33","4.98",,"2023-4-18 21:38:49.262"
"3486","美妆","【主播甄选】美白补水保湿嫩肤面膜       通用                 ","69.9","40.00%","27.96","12000","2024-03-15",,,"YLINO妍琳奥肌肤优化","4.88","4.86",,"2023-4-18 21:38:49.35"
"3487","美妆","【粉丝福利 到手2盒】牛油果净透卸妆膏卸妆油卸彩妆深清洁不油腻","39.9","52.00%","20.75","97000","2023-12-31","3326",,"优芙时尚","4.95","4.99",,"2023-4-18 21:38:49.48"
"3488","美妆","【不掉色.不沾杯.口红】黑慕斯雾面哑光口红滋润不拔干不沾口罩","29.8","47.00%","14.01","20000","2025-04-11","2126",,"搏盈美妆专营店","4.85","4.9",,"2023-4-18 21:38:49.579"
"3489","美妆","【升级版】防晒霜美白隔离+防晒二合一乳SPF50+++防水汗防紫外线","39.9","46.00%","18.35","47000","2023-06-30","3890",,"兰妍护肤工厂供应链","4.92","4.9",,"2023-4-18 21:38:49.671"
"3490","美妆","逆龄半扇形鼻影刷斜角修容鼻影刷斜头摩登时代半扇形软毛鼻影刷","9.9","38.00%","3.76","873000","2024-02-27","15000",,"逆龄官方旗舰店","4.97","4.99",,"2023-4-18 21:38:49.764"
"3491","美妆","壬二酸凝胶淡化痘印改善粉刺黑头水杨酸细致毛孔霜男女组合推荐","9.9","57.00%","5.64","79000","2024-03-31","13000",,"蘑菇格格美妆店","4.76","4.97",,"2023-4-18 21:38:49.858"
"3492","美妆","【自然色 裸妆好气色】兰亭水感透白BB霜粉底液化妆不卡粉脱妆 LH","49.9","40.00%","19.96","187000","2023-10-31","2521",,"兰亭官方旗舰店","4.71","4.97",,"2023-4-18 21:38:49.962"
"3493","美妆","梦希蓝冻干粉水光透亮免洗睡眠面膜【拍一发三盒 共60条】","19.9","41.00%","8.16","388000","2023-06-30","10000",,"梦希蓝官方旗舰店","4.97","4.63",,"2023-4-18 21:38:50.059"
"3494","美妆","【23年新升级】泰国Mistine泰版小黄帽防晒霜40ml防紫外线","59","25.00%","14.75","56000","2024-05-31","5313",,"Mistine海外旗舰店","4.97","4.87",,"2023-4-18 21:38:50.14"
"3495","美妆","【四盒】FCX黄金胶原蛋白晚安冻膜 水盈沁透深层保湿敷修护面膜","99.9","47.00%","46.95","42000","2023-06-01","158",,"FCX旗舰店","4.91","4.5",,"2023-4-18 21:38:50.212"
"3496","美妆","OUTOFOFFICE OOO精准唇线笔 持久显色精准勾勒易携带新手唇釉口红","29","28.00%","8.12","801000","2023-12-31","7169",,"OUT-OF-OFFICE官方旗舰店","4.97","4.92",,"2023-4-18 21:38:50.286"
"3497","美妆","【明星推荐 不满意全额退】美白洗面奶 男女通用美白烟酰胺净肤s1","49.99","35.00%","17.5","38000","2023-06-30","3643",,"草安堂护肤旗舰店","4.96","4.94",,"2023-4-18 21:38:50.368"
"3498","美妆","【米约】防水防汗防晕染睫毛膏卷翘不晕染眼部彩妆","15.9","26.00%","4.13","1924000","2023-12-31","12000",,"蛋壳化妆品专营店","4.92","4.74",,"2023-4-18 21:38:50.44"
"3499","美妆","AKF散粉 平价油皮控油防水不易脱妆镭射定妆粉轻透不卡粉柔焦蜜粉","49","22.00%","10.78","282000","2023-08-22","5739",,"AKF官方旗舰店","4.73","4.99",,"2023-4-18 21:38:50.521"
"3500","美妆","【粉丝专享】 到手1盒/100条4g大容量冻干粉免洗睡眠面膜补水保湿","9.9","18.00%","1.78","282000","2024-03-01","792",,"美兰伦优选店","4.84","3.31",,"2023-4-18 21:38:50.594"
"3501","美妆","【小鱼海棠推荐】AKF睫毛膏 防水轻盈纤长持妆不易晕染平价定型膏","49","25.00%","12.25","1281000","2023-04-30","4511",,"AKF官方旗舰店","4.73","4.99",,"2023-4-18 21:38:50.677"
"3502","美妆","【23年新升级】泰国Mistine泰版小黄帽防晒霜60ml*2","138","25.00%","34.5","17000","2024-02-29","2197",,"Mistine海外旗舰店","4.97","4.87",,"2023-4-18 21:38:50.76"
"3503","美妆","【假一赔十】2罐装 德国allcura 植物淡斑祛斑霜老年斑30ml","176","21.00%","36.96","14000","2023-04-30","516",,"海带海外专营店","4.88","4.1",,"2023-4-18 21:38:50.842"
"3504","美妆","【魅弋MEIYI】 氨基酸温和绿茶洗面奶清洁控油黑头保湿洁面乳DK","9.9","26.00%","2.57","663000","2023-07-31","21000",,"蛋壳化妆品专营店","4.92","4.74",,"2023-4-18 21:38:50.928"
"3505","美妆","遮瑕笔遮盖眉毛遮瑕泪沟黑眼圈斑点痘印修饰遮泪沟遮盖斑点卧蚕笔","9.9","50.00%","4.95","389000","2024-03-01","13000",,"辛瑞美妆专营店","4.75","4.99",,"2023-4-18 21:38:51.022"
"3506","美妆","Colorkey珂拉琪散粉小雾镜定妆蜜粉持久控油防汗不脱妆干皮油皮","109","25.00%","27.25","45000","2023-06-30","2157",,"珂拉琪colorkey官方旗舰店","4.63","4.94",,"2023-4-18 21:38:51.121"
"3507","美妆","ROMESON/罗美诗备长炭控油清洁面膜补水保湿提亮贴片收缩毛孔黑膜","49.9","45.00%","22.46","127000","2023-12-31","3555",,"ROMESON罗美诗旗舰店","4.98","4.98",,"2023-4-18 21:38:51.223"
"3508","美妆","【院线直供】法国葡萄籽精油 面部精油脸部护肤紧致提拉精华油","69","40.00%","27.6","37000","2024-03-16","1482",,"ZRZR旗舰店","4.99","4.98",,"2023-4-18 21:38:51.309"
"3509","美妆","【宠粉福利2支9.9】懒人眼妆高光眼影笔卧蚕笔双头眼影棒不飞粉","9.9","54.00%","5.35","47000","2024-04-30","6179",,"MKING PRETTY美妆旗舰店","4.92","4.98",,"2023-4-18 21:38:51.398"
"3510","美妆","BABI维C定妆喷雾持久定妆控油防水抗氧快速防汗定妆DB","59","34.00%","20.06","27000","2023-06-01","2875",,"BABI官方旗舰店","4.37","4.95",,"2023-4-18 21:38:51.49"
"3511","美妆","官方旗舰店AHC男士水乳套装三件正品补水保湿全套学生护肤品控油","168","20.00%","33.6","70000","2023-05-31","1414",,"AHC旗舰店","4.97","4.97",,"2023-4-18 21:38:51.587"
"3512","美妆","【品牌定制款梳子*1 】BABI空气感女士紫色排骨梳Z","49","35.00%","17.15","450","2023-06-30","1",,"BABI官方旗舰店","4.37","4.95",,"2023-4-18 21:38:51.679"
"3513","美妆","【9.9/三支】xixi慕斯唇泥唇釉哑光雾面口红学生显白不沾杯不掉色","9.9","35.00%","3.46","371000","2024-03-31","11000",,"xixi旗舰店","4.82","4.17",,"2023-4-18 21:38:51.77"
"3514","美妆","【9.9两支】视黄A醇赋弹紧肌眼霜补水保湿紧致抗皱眼纹细纹黑眼圈","9.9","33.00%","3.27","187000","2023-06-30",,,"恒馨哲化妆品专营店","4.69","4.98",,"2023-4-18 21:38:51.857"
"3515","美妆","【达人推荐 】Judydoll橘朵新品上市精准描绘眼线液笔不脱色细头","34.8","30.00%","10.44","333000","2023-10-31","5134",,"橘朵官方旗舰店","4.88","4.96",,"2023-4-18 21:38:51.948"
"3516","美妆","逐本清欢洁颜油植物水感清爽脸部清洁卸妆油洁肤油150ml-c干净","88","10.00%","8.8","38000","2023-05-20",,,"逐本官方旗舰店","4.99","4.96",,"2023-4-18 21:38:52.032"
"3517","美妆","红人范野生眉笔防水防汗不掉色根根分明砍刀眉笔纹眉师美妆推荐眉","36.8","35.00%","12.88","164000","2023-05-01","1483",,"红人范美妆旗舰店","4.68","4.85",,"2023-4-18 21:38:52.123"
"3518","美妆","质润15%壬二酸凝胶舒缓控油修护祛痘去黑头去粉刺闭口15g净颜乳液","49.9","21.00%","10.48","109000","2024-05-03","3712",,"质润官方旗舰店","4.94","4.94",,"2023-4-18 21:38:52.215"
"3519","美妆","【粉丝福利】 到手1盒/100条4g大容量冻干粉免洗睡眠面膜补水保湿","9.9","17.00%","1.68","126000","2024-01-31","54000",,"肆意优选","4.96","4.8",,"2023-4-18 21:38:52.309"
"3520","美妆","蒂洛薇【节日T2专享】珂素妍多效倍护美白防晒喷雾360ml拍1发3","49","33.00%","16.17","27000","2023-08-31","7664",,"蒂洛薇官方旗舰店","4.93","4.86",,"2023-4-18 21:38:52.392"
"3521","美妆","壬二酸15%凝胶祛痘凝露淡化痘印痘坑甲肖修护水杨酸男女唑学生","6.9","30.00%","2.07","826000","2023-05-17","20000",,"薇薇护肤","4.89","4.97",,"2023-4-18 21:38:52.474"
"3522","美妆","【达人专享】Mistine蓝盾pro粉底液清透不厚重自然不脱妆持久遮瑕","79","30.00%","23.7","68000","2024-01-31","1508",,"MISTINE蜜丝婷官方旗舰店","4.88","4.98",,"2023-4-18 21:38:52.558"
"3523","美妆","【达人推荐】INTO YOU 女主角唇泥雾面哑光口红唇釉显白学生平价","44","20.00%","8.8","69000","2023-07-08","707",,"INTOYOU美妆旗舰店","4.9","4.97",,"2023-4-18 21:38:52.643"
"3524","美妆","【品牌主推丨当家花旦】INTO YOU 女主角唇泥雾面哑光不掉色学生","44","30.00%","13.2","100000","2023-12-31","2449",,"INTOYOU美妆旗舰店","4.9","4.97",,"2023-4-18 21:38:52.738"
"3525","美妆","VIDIVICI女神洗面奶双支装120ml*2清洁控油保湿氨基酸不刺激达人","340","21.00%","71.4","8977","2023-04-30",,,"VIDIVICI官方旗舰店","4.99","4.95",,"2023-4-18 21:38:52.835"
"3526","美妆","A.IERVOLINO 清透水珠养肤隔离乳","1080","25.00%","270","2672","2024-04-05",,,"A.IERVOLINO艾伊维诺官方旗舰店","4.8","4.79",,"2023-4-18 21:38:52.927"
"3527","美妆","【明星推荐 不满意全额退】美白洗面奶 男女通用 美白控油净肤 s1","49.99","35.00%","17.5","139000","2023-12-31","157",,"甄选护肤优品店","4.72","4.98",,"2023-4-18 21:38:53.016"
"3528","美妆","200片起装 木乃伊可拉伸化妆棉 湿敷专用超薄透气湿敷棉 卸妆棉","9.9","36.00%","3.56","949000","2024-03-31","14000",,"缘来是你 美妆甄选店","4.97","4.61",,"2023-4-18 21:38:53.109"
"3529","美妆","FLORTTE/花洛莉亚我爱我小姐+哇塞好细眼线液笔 卧蚕笔CP组防水","22","32.00%","7.04","309000","2026-05-31","6580",,"FLORTTE花洛莉亚官方旗舰店","4.79","4.42",,"2023-4-18 21:38:53.2"
"3530","美妆","逆龄刀锋眼线刷N31斜角刀锋刷软毛斜角扁头眼睑下至卧蚕刷眉刷","9.9","33.00%","3.27","730000","2023-12-31","9366",,"逆龄官方旗舰店","4.97","4.99",,"2023-4-18 21:38:53.288"
"3531","美妆","ROTO高颜值十二色水泥眼影纯欲风大地色珠光哑光奶茶盘高光平价","25.8","29.00%","7.48","85000","2024-05-09",,,"兴桐美妆店","4.64","4.5",,"2023-4-18 21:38:53.384"
"3532","美妆","【3秒成膜不假白】 BbLAB苾莱宝裸感防晒喷雾SPF50+不花妆0酒精","267","20.00%","53.4","38000","2023-07-29",,,"Bb LABORATORIES官方旗舰店","4.97","4.97",,"2023-4-18 21:38:53.478"
"3533","美妆","珀兰娜PLANNER丝韵流光修颜液妆前乳打底哑光隐匿毛孔面部修饰","68","40.00%","27.2","147000","2023-10-10","1300",,"珀兰娜planner旗舰店","4.71","4.95",,"2023-4-18 21:38:53.569"
"3534","美妆","【拍1发2水润柔舒保湿面霜】屏障修护玻尿酸补水面霜滋润护肤50g","59.9","42.00%","25.16","126000","2023-11-17","1663",,"药都仁和美妆旗舰店","4.99","4.98",,"2023-4-18 21:38:53.666"
"3535","美妆","【粉丝福利】防晒霜SPF50+皙世华容防晒乳防紫外线不假白学生党","19.9","54.00%","10.75","32000","2024-04-30","1502",,"梦颜优选","4.97","4.97",,"2023-4-18 21:38:53.743"
"3536","美妆","四色高光修容一体盘哑光防水提亮脸面部平价学生修颜鼻影阴影腮红","9.9","35.00%","3.46","244000","2024-04-30","12000",,"偲懿韩美妆专营店","4.75","4.97",,"2023-4-18 21:38:53.827"
"3537","美妆","【爆款妈生皮粉底液】LANYAN兰研水漾薄纱裸妆透气粉底液柔雾修饰","168","25.00%","42","37000","2023-06-30","19",,"LANYAN兰研卖场旗舰店","4.78","3.67",,"2023-4-18 21:38:53.898"
"3538","美妆","发际线粉填充补发防水防汗持妆发际线修容阴影笔自然遮高额头学生","9.9","40.00%","3.96","202000","2023-06-30","9586",,"蘑菇格格美妆店","4.76","4.97",,"2023-4-18 21:38:53.972"
"3539","美妆","纳葆蓓粉刺清洁工具去黑头神器细胞夹子粉刺针祛痘挑闭口挤刮镊子","7.8","18.00%","1.4","1174000","2023-04-30","82000",,"纳葆蓓企业店","4.89","4.79",,"2023-4-18 21:38:54.053"
"3540","美妆","秀肤生防晒霜防晒隔离霜二合一油皮干皮敏感肌直播间控油提亮50倍","79","27.00%","21.33","76000","2023-06-30","2644",,"秀肤生Cell Fusion C官方旗舰店","4.97","4.96",,"2023-4-18 21:38:54.131"
"3541","美妆","ukiss睫毛打底膏纤长卷翘防水持久睫毛膏防汗眼部彩妆不晕染","39.9","20.00%","7.98","292000","2023-08-31",,,"UKISS悠珂思官方旗舰店","4.86","4.92",,"2023-4-18 21:38:54.212"
"3542","美妆","【达人专属】piara散粉定妆粉控油吸油持久防水防汗不脱妆蜜粉饼","49","36.00%","17.64","45000","2023-05-31","2929",,"PIARA佩冉旗舰店","4.86","4.92",,"2023-4-18 21:38:54.292"
"3543","美妆","朱莉欧素颜霜隔离遮瑕保湿自然不假白服帖懒人霜面部提亮护肤男女","99","40.00%","39.6","479000","2023-12-31","766",,"朱莉欧JUELREOU官方旗舰店","4.24","4.99",,"2023-4-18 21:38:54.375"
"3544","美妆","韩瑟【药监局备案国妆】HIISEES肤研美白祛斑霜升级版 护肤品面霜","59.8","48.00%","28.7","39000","2023-06-29","2465",,"博纳-供应链","4.99","4.97",,"2023-4-18 21:38:54.465"
"3545","美妆","【粉丝专享】 到手1盒/100条4g大容量冻干粉免洗睡眠面膜补水保湿","9.9","18.00%","1.78","106000","2024-04-01","7227",,"无忧好物精选三号店","4.8","3.13",,"2023-4-18 21:38:54.55"
"3546","美妆","【达人专享】Judydoll橘朵染眉膏自然持久防水立体不脱色防汗持妆","24.8","30.00%","7.44","167000","2023-12-01","4450",,"橘朵官方旗舰店","4.88","4.96",,"2023-4-18 21:38:54.641"
"3547","美妆","【达人专享】23年新升级泰国Mistine泰版小黄帽防晒霜40ml夏季","59","25.00%","14.75","32000","2024-05-31","2139",,"Mistine海外旗舰店","4.97","4.87",,"2023-4-18 21:38:54.733"
"3548","美妆","FLORTTE/花洛莉亚哇塞好细眼线液笔卧蚕阴影笔防水不晕染新手","22","30.00%","6.6","575000","2023-08-31","5451",,"FLORTTE花洛莉亚官方旗舰店","4.79","4.42",,"2023-4-18 21:38:54.845"
"3549","美妆","沪美贵妇黄金莹润修护眼膜贴淡眼纹护肤保湿滋润淡细纹 60贴/盒","9.9","33.00%","3.27","1124000","2023-12-31","7392",,"WM美妆店","4.94","3.96",,"2023-4-18 21:38:54.938"
"3550","美妆","【黄圣依同款】丝菲兰斯密罗木祛痘啫喱改善痘痘痘印黑头粉刺控油","69","25.00%","17.25","102000","2024-07-31",,,"丝菲兰斯美妆旗舰店","4.42","4.97",,"2023-4-18 21:38:55.033"
"3551","美妆","【19.9  凝萃肌活洁面乳120g】清爽控油男女保湿清洁肌肤清洁去油","19.9","36.00%","7.16","317000","2023-11-17","5186",,"药都仁和美妆旗舰店","4.99","4.98",,"2023-4-18 21:38:55.121"
"3552","美妆","【美诺】美诺大白饼-定妆控油防水防汗干皮油皮散粉提亮哑光学生","29.9","35.00%","10.46","508000","2023-07-01","4554",,"美诺官方旗舰店","4.86","4.47",,"2023-4-18 21:38:55.214"
"3553","美妆","茉语硅胶洗刷碗化妆刷粉扑清洗工具清洗器美妆蛋清洗剂晾晒网","9.9","25.00%","2.48","412000","2023-08-31","13000",,"茉语美妆旗舰店","4.96","3.54",,"2023-4-18 21:38:55.309"
"3554","美妆","【官方直营】auou艾遇水乳套装护肤品补水保湿化妆品干混油皮推荐","98","27.00%","26.46","384000","2023-06-30","1534",,"AUOU艾遇官方旗舰店","4.86","4.88",,"2023-4-18 21:38:55.405"
"3555","美妆","【拍即送5片压缩面膜】玻尿酸补水保湿精华液 200ml/瓶修护大容量","36.9","50.00%","18.45","74000","2023-11-17","1071",,"药都仁和美妆旗舰店","4.99","4.98",,"2023-4-18 21:38:55.472"
"3556","美妆","晶彩双效双头阴影卧蚕笔眼妆勾勒防水持久不晕染提亮阴影二合一","9.9","40.00%","3.96","135000","2023-09-30","6787",,"添意美妆专营店","4.71","4.97",,"2023-4-18 21:38:55.542"
"3557","美妆","热喷美容蒸脸器喷雾补水仪吸收仪器家用喷雾机热喷保湿滋润美容仪","69","20.00%","13.8","36000","2023-06-30","1774",,"康佳小店","4.7","4.82",,"2023-4-18 21:38:55.616"
"3558","美妆","【美白+防晒+隔离三合一】防晒霜SPF50PA+++美白防晒防水防紫外线","39.9","47.00%","18.75","18000","2026-02-06","2484",,"搏盈美妆专营店","4.85","4.9",,"2023-4-18 21:38:55.695"
"3559","美妆","【宠粉福利】海茴香隔离防晒乳二合一防紫外线spf50倍防水防汗","39.9","40.00%","15.96","63000","2024-02-18","1698",,"沃杨严选好物","4.95","4.69",,"2023-4-18 21:38:55.774"
